R, G, B
12,13,13
12,13,13
11,13,13
11,13,13
12,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
12,13,13
12,13,13
12,13,13
11,13,13
14,13,13
12,13,13
12,13,13
12,13,13
11,13,13
12,13,13
12,13,13
12,13,13
13,13,13
12,13,13
13,13,13
12,13,13
12,13,13
13,13,13
13,13,13
14,13,13
12,13,13
14,13,13
12,13,13
14,13,13
15,13,13
11,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
12,13,13
14,13,13
15,13,13
12,13,13
13,13,13
14,13,13
13,13,13
13,13,13
14,13,13
12,13,13
13,13,13
13,13,13
13,13,13
14,13,13
15,13,13
16,13,13
17,13,13
16,13,13
14,13,13
16,13,13
17,13,13
15,13,13
16,13,13
15,13,13
13,13,13
15,13,13
14,13,13
14,13,13
15,13,13
13,13,13
13,13,13
13,13,13
14,13,13
15,13,13
15,13,13
15,13,13
14,13,13
13,13,13
14,13,13
14,13,13
14,13,13
14,13,13
13,13,13
13,13,13
13,13,13
15,13,13
14,13,13
15,13,13
13,13,13
14,13,13
15,13,13
14,13,13
14,13,13
15,13,13
14,13,13
14,13,13
14,13,13
14,13,13
14,13,13
14,13,13
13,13,13
12,13,13
12,13,13
14,13,13
15,13,13
15,13,13
15,13,13
14,13,13
14,13,13
14,13,13
14,13,13
13,13,13
14,13,13
12,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
12,13,13
13,13,13
14,13,13
14,13,13
13,13,13
12,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
14,13,13
15,13,13
14,13,13
14,13,13
14,13,13
12,13,13
13,13,13
14,13,13
14,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
14,13,13
14,13,13
13,13,13
14,13,13
14,13,13
14,13,13
13,13,13
14,13,13
15,14,14
14,14,14
13,14,14
14,14,14
14,14,14
13,14,14
14,14,14
15,14,14
15,14,14
15,14,14
13,14,14
14,14,14
14,14,14
14,14,14
14,14,14
14,14,14
14,14,14
13,14,14
12,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
13,14,14
12,14,14
12,14,14
14,14,14
12,14,14
12,14,14
13,14,14
13,14,14
12,14,14
12,14,14
12,14,14
12,14,14
13,14,14
12,14,14
11,14,14
14,14,14
12,14,14
13,14,14
12,14,14
12,14,14
13,14,14
13,14,14
12,14,14
12,14,14
12,14,14
13,14,14
12,14,14
12,14,14
14,14,14
11,14,14
12,14,14
12,14,14
13,14,14
12,14,14
12,14,14
12,14,14
14,14,14
13,14,14
11,14,14
13,14,14
12,14,14
12,14,14
12,14,14
12,14,14
13,14,14
14,14,14
12,14,14
12,14,14
13,14,14
12,14,14
14,14,14
13,14,14
12,14,14
13,14,14
12,14,14
12,14,14
12,14,14
12,14,14
13,14,14
12,14,14
13,14,14
11,14,14
12,14,14
13,14,14
13,14,14
13,14,14
12,14,14
12,14,14
12,14,14
13,14,14
13,14,14
13,14,14
14,14,14
12,14,14
12,14,14
12,14,14
12,14,14
12,14,14
12,14,14
13,14,14
14,14,14
11,14,14
13,14,14
12,14,14
13,14,14
14,14,14
14,14,14
13,14,14
12,14,14
13,14,14
13,14,14
11,14,14
13,14,14
14,14,14
13,14,14
15,14,14
13,14,14
14,14,14
14,14,14
16,14,14
15,14,14
14,14,14
14,14,14
14,14,14
16,14,14
15,14,14
14,14,14
16,14,14
17,14,14
18,14,14
16,14,14
16,14,14
14,14,14
13,14,14
14,14,14
13,14,14
14,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
14,14,14
14,14,14
13,14,14
14,14,14
13,14,14
14,14,14
14,14,14
14,14,14
13,14,14
13,14,14
13,14,14
14,14,14
14,14,14
15,14,14
14,14,14
14,14,14
14,14,14
14,14,14
14,14,14
14,14,14
14,14,14
15,14,14
14,14,14
15,14,14
13,14,14
14,14,14
14,14,14
14,14,14
14,14,14
14,14,14
14,14,14
12,14,14
13,14,14
11,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
14,14,14
12,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
14,14,14
15,14,14
12,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
14,14,14
12,14,14
12,14,14
14,14,14
12,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
13,14,14
14,14,14
13,14,14
15,14,14
12,14,14
13,14,14
14,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
12,14,14
12,14,14
13,14,14
11,14,14
15,14,14
13,14,14
13,14,14
14,14,14
14,14,14
13,14,14
13,14,14
13,14,14
14,14,14
14,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
14,14,14
13,14,14
14,14,14
15,14,14
13,14,14
14,14,14
14,13,13
14,13,13
14,13,13
15,13,13
13,13,13
14,13,13
13,13,13
15,13,13
14,13,13
15,13,13
15,13,13
14,13,13
14,13,13
13,13,13
13,13,13
14,13,13
13,13,13
11,13,13
14,13,13
12,13,13
13,13,13
11,13,13
13,13,13
11,13,13
13,13,13
11,13,13
13,13,13
12,13,13
13,13,13
13,13,13
11,13,13
11,13,13
13,13,13
12,13,13
12,13,13
12,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
12,13,13
12,13,13
12,13,13
11,13,13
12,13,13
12,13,13
12,13,13
13,13,13
13,13,13
12,13,13
14,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
12,13,13
11,13,13
12,13,13
12,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
12,13,13
12,13,13
12,13,13
12,13,13
13,13,13
12,13,13
12,13,13
13,13,13
11,13,13
13,13,13
12,13,13
13,13,13
11,13,13
12,13,13
12,13,13
13,13,13
12,13,13
14,13,13
12,13,13
12,13,13
12,13,13
12,13,13
13,13,13
12,13,13
12,13,13
14,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
12,13,13
12,13,13
12,13,13
14,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
14,13,13
14,13,13
13,13,13
14,13,13
14,13,13
16,13,13
14,13,13
15,13,13
17,13,13
18,13,13
16,13,13
17,13,13
14,13,13
15,13,13
13,13,13
14,13,13
14,13,13
15,13,13
13,13,13
13,13,13
14,13,13
14,13,13
14,13,13
15,13,13
13,13,13
14,13,13
13,13,13
14,13,13
14,13,13
14,13,13
14,13,13
13,13,13
15,13,13
14,13,13
14,13,13
14,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
15,13,13
16,13,13
14,13,13
14,13,13
14,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
12,13,13
13,13,13
14,13,13
13,13,13
14,13,13
14,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
12,13,13
13,13,13
14,13,13
12,13,13
14,13,13
12,13,13
14,13,13
13,13,13
13,13,13
14,13,13
11,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
13,13,13
12,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
12,13,13
12,13,13
13,13,13
13,13,13
14,13,13
12,13,13
13,13,13
13,13,13
13,13,13
15,13,13
14,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
12,13,13
13,13,13
11,13,13
13,13,13
12,13,13
13,13,13
13,13,13
14,13,13
13,14,14
15,14,14
14,14,14
13,14,14
13,14,14
13,14,14
14,14,14
14,14,14
16,14,14
15,14,14
16,14,14
15,14,14
16,14,14
14,14,14
14,14,14
14,14,14
13,14,14
13,14,14
13,14,14
12,14,14
13,14,14
14,14,14
12,14,14
13,14,14
12,14,14
13,14,14
14,14,14
12,14,14
13,14,14
13,14,14
12,14,14
11,14,14
12,14,14
13,14,14
12,14,14
13,14,14
12,14,14
14,14,14
12,14,14
13,14,14
12,14,14
12,14,14
12,14,14
12,14,14
12,14,14
14,14,14
12,14,14
12,14,14
12,14,14
13,14,14
13,14,14
14,14,14
13,14,14
13,14,14
12,14,14
12,14,14
14,14,14
12,14,14
13,14,14
12,14,14
12,14,14
12,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
14,14,14
13,14,14
13,14,14
11,14,14
13,14,14
12,14,14
12,14,14
12,14,14
12,14,14
12,14,14
14,14,14
12,14,14
13,14,14
13,14,14
12,14,14
14,14,14
13,14,14
11,14,14
12,14,14
14,14,14
12,14,14
14,14,14
11,14,14
13,14,14
13,14,14
11,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
12,14,14
13,14,14
14,14,14
13,14,14
14,14,14
14,14,14
13,14,14
13,14,14
13,14,14
14,14,14
13,14,14
14,14,14
14,14,14
13,14,14
14,14,14
14,14,14
13,14,14
13,14,14
15,14,14
14,14,14
14,14,14
14,14,14
15,14,14
14,14,14
15,14,14
13,14,14
15,14,14
14,14,14
15,14,14
16,14,14
17,14,14
16,14,14
16,14,14
16,14,14
15,14,14
17,14,14
15,14,14
14,14,14
15,14,14
14,14,14
14,14,14
15,14,14
14,14,14
12,14,14
13,14,14
14,14,14
14,14,14
14,14,14
14,14,14
13,14,14
13,14,14
14,14,14
13,14,14
13,14,14
14,14,14
14,14,14
15,14,14
13,14,14
14,14,14
13,14,14
15,14,14
12,14,14
13,14,14
14,14,14
14,14,14
13,14,14
14,14,14
14,14,14
14,14,14
14,14,14
14,14,14
14,14,14
14,14,14
14,14,14
14,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
14,14,14
12,14,14
14,14,14
14,14,14
14,14,14
14,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
12,14,14
11,14,14
14,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
13,14,14
14,14,14
12,14,14
13,14,14
12,14,14
13,14,14
13,14,14
14,14,14
13,14,14
13,14,14
14,14,14
12,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
14,14,14
12,14,14
12,14,14
13,14,14
14,14,14
13,14,14
12,14,14
13,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
14,14,14
12,14,14
13,14,14
13,14,14
15,14,14
13,14,14
13,14,14
13,14,14
15,14,14
14,14,14
11,14,14
14,14,14
13,14,14
14,14,14
14,14,14
13,14,14
14,14,14
14,14,14
13,14,14
15,13,13
15,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
15,13,13
15,13,13
16,13,13
15,13,13
14,13,13
15,13,13
15,13,13
16,13,13
13,13,13
15,13,13
15,13,13
14,13,13
12,13,13
12,13,13
13,13,13
12,13,13
12,13,13
13,13,13
11,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
12,13,13
13,13,13
12,13,13
12,13,13
13,13,13
12,13,13
12,13,13
14,13,13
12,13,13
13,13,13
11,13,13
13,13,13
11,13,13
13,13,13
12,13,13
12,13,13
13,13,13
12,13,13
12,13,13
12,13,13
12,13,13
11,13,13
13,13,13
11,13,13
11,13,13
14,13,13
13,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
12,13,13
12,13,13
12,13,13
13,13,13
12,13,13
12,13,13
12,13,13
12,13,13
12,13,13
12,13,13
14,13,13
12,13,13
12,13,13
12,13,13
12,13,13
11,13,13
13,13,13
14,13,13
12,13,13
14,13,13
13,13,13
13,13,13
12,13,13
12,13,13
13,13,13
12,13,13
14,13,13
12,13,13
12,13,13
12,13,13
12,13,13
14,13,13
12,13,13
14,13,13
14,13,13
14,13,13
13,13,13
13,13,13
14,13,13
12,13,13
14,13,13
14,13,13
14,13,13
14,13,13
14,13,13
16,13,13
13,13,13
14,13,13
13,13,13
14,13,13
15,13,13
14,13,13
13,13,13
14,13,13
16,13,13
15,13,13
16,13,13
18,13,13
16,13,13
18,13,13
15,13,13
17,13,13
16,13,13
15,13,13
15,13,13
14,13,13
15,13,13
13,13,13
14,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
14,13,13
15,13,13
15,13,13
13,13,13
14,13,13
14,13,13
12,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
14,13,13
14,13,13
15,13,13
14,13,13
14,13,13
14,13,13
14,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
12,13,13
14,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
12,13,13
12,13,13
12,13,13
14,13,13
13,13,13
13,13,13
12,13,13
14,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
14,13,13
13,13,13
14,13,13
13,13,13
12,13,13
14,13,13
12,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
14,13,13
14,13,13
13,13,13
13,13,13
13,13,13
14,13,13
14,13,13
12,13,13
12,13,13
13,13,13
14,13,13
12,13,13
14,13,13
12,13,13
14,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
12,13,13
12,13,13
13,13,13
14,13,13
13,13,13
14,13,13
11,13,13
12,13,13
13,13,13
13,13,13
13,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
14,13,13
14,13,13
14,13,13
14,13,13
14,13,13
16,13,13
16,13,13
15,13,13
15,13,13
14,13,13
14,13,13
14,13,13
15,13,13
14,13,13
14,13,13
14,13,13
13,13,13
14,13,13
12,13,13
13,13,13
13,13,13
12,13,13
11,13,13
14,13,13
12,13,13
11,13,13
11,13,13
12,13,13
12,13,13
12,13,13
13,13,13
12,13,13
13,13,13
14,13,13
12,13,13
12,13,13
12,13,13
13,13,13
12,13,13
11,13,13
12,13,13
12,13,13
11,13,13
12,13,13
11,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
12,13,13
13,13,13
12,13,13
13,13,13
14,13,13
14,13,13
13,13,13
12,13,13
12,13,13
13,13,13
12,13,13
12,13,13
13,13,13
13,13,13
11,13,13
13,13,13
13,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
14,13,13
12,13,13
13,13,13
12,13,13
11,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
11,13,13
14,13,13
12,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
12,13,13
14,13,13
12,13,13
13,13,13
13,13,13
13,13,13
11,13,13
14,13,13
13,13,13
12,13,13
14,13,13
14,13,13
13,13,13
14,13,13
14,13,13
14,13,13
12,13,13
15,13,13
14,13,13
14,13,13
13,13,13
14,13,13
15,13,13
15,13,13
15,13,13
15,13,13
15,13,13
17,13,13
15,13,13
15,13,13
15,13,13
16,13,13
17,13,13
15,13,13
16,13,13
15,13,13
15,13,13
15,13,13
15,13,13
16,13,13
15,13,13
13,13,13
15,13,13
14,13,13
14,13,13
14,13,13
15,13,13
14,13,13
14,13,13
14,13,13
13,13,13
13,13,13
14,13,13
13,13,13
15,13,13
13,13,13
13,13,13
14,13,13
14,13,13
13,13,13
14,13,13
15,13,13
12,13,13
12,13,13
12,13,13
13,13,13
14,13,13
14,13,13
14,13,13
14,13,13
14,13,13
14,13,13
13,13,13
15,13,13
14,13,13
14,13,13
14,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
14,13,13
12,13,13
12,13,13
12,13,13
14,13,13
14,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
15,13,13
12,13,13
14,13,13
14,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
12,13,13
14,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
15,13,13
13,13,13
14,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
14,13,13
14,13,13
13,13,13
12,13,13
14,13,13
13,13,13
13,13,13
12,13,13
14,13,13
14,13,13
13,13,13
12,13,13
14,13,13
13,13,13
13,13,13
14,13,13
11,13,13
14,13,13
12,13,13
14,13,13
14,13,13
13,13,13
13,13,13
14,13,13
15,13,13
13,13,13
12,13,13
12,13,13
15,13,13
14,13,13
12,13,13
14,13,13
13,13,13
15,13,13
15,13,13
15,13,13
16,13,13
16,13,13
15,13,13
16,13,13
16,13,13
15,13,13
15,13,13
15,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
12,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
12,13,13
12,13,13
11,13,13
12,13,13
13,13,13
13,13,13
11,13,13
12,13,13
12,13,13
12,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
12,13,13
12,13,13
12,13,13
13,13,13
13,13,13
12,13,13
12,13,13
12,13,13
12,13,13
12,13,13
12,13,13
12,13,13
11,13,13
12,13,13
13,13,13
12,13,13
12,13,13
12,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
11,13,13
12,13,13
13,13,13
13,13,13
14,13,13
13,13,13
12,13,13
12,13,13
12,13,13
14,13,13
12,13,13
13,13,13
13,13,13
13,13,13
12,13,13
12,13,13
13,13,13
13,13,13
12,13,13
12,13,13
12,13,13
12,13,13
12,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
14,13,13
13,13,13
12,13,13
14,13,13
13,13,13
14,13,13
14,13,13
14,13,13
13,13,13
14,13,13
14,13,13
15,13,13
15,13,13
13,13,13
15,13,13
15,13,13
14,13,13
14,13,13
16,13,13
16,13,13
16,13,13
16,13,13
17,13,13
18,13,13
18,13,13
17,13,13
16,13,13
16,13,13
14,13,13
15,13,13
15,13,13
15,13,13
15,13,13
15,13,13
15,13,13
13,13,13
13,13,13
15,13,13
15,13,13
12,13,13
13,13,13
15,13,13
15,13,13
13,13,13
12,13,13
14,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
12,13,13
14,13,13
14,13,13
15,13,13
14,13,13
14,13,13
15,13,13
13,13,13
15,13,13
14,13,13
15,13,13
13,13,13
12,13,13
13,13,13
15,13,13
15,13,13
13,13,13
14,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
12,13,13
13,13,13
14,13,13
13,13,13
12,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
12,13,13
14,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
12,13,13
12,13,13
13,13,13
13,13,13
12,13,13
12,13,13
13,13,13
12,13,13
12,13,13
13,13,13
13,13,13
14,13,13
12,13,13
13,13,13
13,13,13
13,13,13
14,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
15,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
12,13,13
14,13,13
12,13,13
14,13,13
13,13,13
12,13,13
12,13,13
12,13,13
14,13,13
15,13,13
14,13,13
14,13,13
13,13,13
12,13,13
14,13,13
13,13,13
13,13,13
14,13,13
12,13,13
13,13,13
13,13,13
14,13,13
14,13,13
14,13,13
15,13,13
15,13,13
15,13,13
15,13,13
15,13,13
15,13,13
14,13,13
16,13,13
18,13,13
16,13,13
16,13,13
16,13,13
17,13,13
15,13,13
15,13,13
15,13,13
12,13,13
13,13,13
12,13,13
14,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
14,13,13
11,13,13
14,13,13
11,13,13
13,13,13
12,13,13
12,13,13
12,13,13
14,13,13
13,13,13
13,13,13
12,13,13
12,13,13
12,13,13
13,13,13
13,13,13
12,13,13
12,13,13
12,13,13
12,13,13
12,13,13
13,13,13
13,13,13
12,13,13
12,13,13
11,13,13
12,13,13
13,13,13
12,13,13
13,13,13
12,13,13
13,13,13
12,13,13
11,13,13
12,13,13
12,13,13
13,13,13
11,13,13
12,13,13
12,13,13
12,13,13
12,13,13
11,13,13
12,13,13
11,13,13
13,13,13
13,13,13
13,13,13
12,13,13
12,13,13
14,13,13
13,13,13
12,13,13
12,13,13
12,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
12,13,13
12,13,13
12,13,13
14,13,13
12,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
12,13,13
13,13,13
11,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
12,13,13
13,13,13
14,13,13
14,13,13
14,13,13
14,13,13
15,13,13
14,13,13
14,13,13
14,13,13
13,13,13
14,13,13
13,13,13
14,13,13
15,13,13
16,13,13
15,13,13
15,13,13
14,13,13
13,13,13
15,13,13
16,13,13
15,13,13
16,13,13
19,13,13
17,13,13
18,13,13
16,13,13
16,13,13
17,13,13
16,13,13
16,13,13
16,13,13
13,13,13
13,13,13
15,13,13
15,13,13
13,13,13
14,13,13
14,13,13
14,13,13
15,13,13
13,13,13
14,13,13
15,13,13
13,13,13
14,13,13
14,13,13
14,13,13
13,13,13
13,13,13
14,13,13
15,13,13
14,13,13
13,13,13
14,13,13
14,13,13
13,13,13
14,13,13
14,13,13
13,13,13
14,13,13
14,13,13
13,13,13
15,13,13
15,13,13
14,13,13
14,13,13
14,13,13
14,13,13
14,13,13
15,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
14,13,13
13,13,13
13,13,13
15,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
14,13,13
13,13,13
12,13,13
13,13,13
12,13,13
12,13,13
12,13,13
14,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
12,13,13
14,13,13
12,13,13
15,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
15,13,13
14,13,13
14,13,13
15,13,13
13,13,13
14,13,13
14,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
13,13,13
12,13,13
14,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
14,13,13
13,11,11
13,11,11
14,11,11
14,11,11
16,11,11
16,11,11
15,11,11
16,11,11
17,11,11
17,11,11
16,11,11
17,11,11
17,11,11
17,11,11
16,11,11
15,11,11
15,11,11
15,11,11
14,11,11
13,11,11
13,11,11
14,11,11
13,11,11
11,11,11
12,11,11
12,11,11
13,11,11
13,11,11
14,11,11
12,11,11
13,11,11
12,11,11
14,11,11
12,11,11
13,11,11
11,11,11
13,11,11
12,11,11
13,11,11
14,11,11
12,11,11
13,11,11
12,11,11
14,11,11
12,11,11
13,11,11
13,11,11
12,11,11
12,11,11
12,11,11
12,11,11
13,11,11
13,11,11
11,11,11
12,11,11
11,11,11
12,11,11
13,11,11
12,11,11
13,11,11
12,11,11
12,11,11
13,11,11
12,11,11
13,11,11
12,11,11
13,11,11
12,11,11
12,11,11
12,11,11
14,11,11
13,11,11
12,11,11
13,11,11
12,11,11
12,11,11
13,11,11
12,11,11
13,11,11
12,11,11
13,11,11
13,11,11
12,11,11
13,11,11
12,11,11
12,11,11
13,11,11
11,11,11
13,11,11
13,11,11
13,11,11
13,11,11
12,11,11
12,11,11
13,11,11
12,11,11
11,11,11
12,11,11
14,11,11
13,11,11
12,11,11
13,11,11
12,11,11
12,11,11
14,11,11
13,11,11
12,11,11
13,11,11
14,11,11
14,11,11
13,11,11
14,11,11
13,11,11
14,11,11
14,11,11
14,11,11
14,11,11
15,11,11
14,11,11
15,11,11
15,11,11
15,11,11
16,11,11
15,11,11
16,11,11
14,11,11
17,11,11
16,11,11
14,11,11
16,11,11
18,11,11
17,11,11
19,11,11
18,11,11
16,11,11
15,11,11
14,11,11
15,11,11
16,11,11
15,11,11
16,11,11
16,11,11
16,11,11
14,11,11
15,11,11
14,11,11
15,11,11
14,11,11
13,11,11
14,11,11
14,11,11
13,11,11
14,11,11
14,11,11
13,11,11
14,11,11
15,11,11
13,11,11
14,11,11
13,11,11
14,11,11
14,11,11
13,11,11
13,11,11
14,11,11
15,11,11
15,11,11
14,11,11
14,11,11
14,11,11
13,11,11
15,11,11
13,11,11
13,11,11
13,11,11
12,11,11
14,11,11
12,11,11
13,11,11
14,11,11
12,11,11
12,11,11
12,11,11
13,11,11
12,11,11
13,11,11
15,11,11
13,11,11
12,11,11
13,11,11
13,11,11
13,11,11
14,11,11
13,11,11
13,11,11
13,11,11
13,11,11
13,11,11
12,11,11
13,11,11
14,11,11
14,11,11
12,11,11
13,11,11
13,11,11
13,11,11
13,11,11
13,11,11
14,11,11
13,11,11
14,11,11
13,11,11
13,11,11
12,11,11
12,11,11
16,11,11
11,11,11
14,11,11
14,11,11
12,11,11
12,11,11
14,11,11
14,11,11
15,11,11
12,11,11
13,11,11
14,11,11
12,11,11
14,11,11
13,11,11
13,11,11
12,11,11
14,11,11
14,11,11
14,11,11
13,11,11
14,11,11
12,11,11
14,11,11
14,11,11
15,11,11
13,11,11
14,11,11
15,11,11
13,11,11
13,11,11
13,11,11
14,11,11
13,11,11
13,11,11
13,11,11
14,11,11
12,11,11
13,11,11
13,11,11
13,11,11
13,12,12
13,12,12
14,12,12
14,12,12
15,12,12
14,12,12
16,12,12
16,12,12
18,12,12
17,12,12
18,12,12
20,12,12
17,12,12
18,12,12
16,12,12
16,12,12
16,12,12
13,12,12
14,12,12
13,12,12
13,12,12
13,12,12
13,12,12
12,12,12
12,12,12
10,12,12
12,12,12
13,12,12
13,12,12
12,12,12
13,12,12
12,12,12
13,12,12
13,12,12
12,12,12
13,12,12
13,12,12
12,12,12
12,12,12
13,12,12
13,12,12
12,12,12
13,12,12
12,12,12
12,12,12
14,12,12
12,12,12
12,12,12
12,12,12
12,12,12
12,12,12
12,12,12
12,12,12
13,12,12
12,12,12
13,12,12
12,12,12
12,12,12
11,12,12
14,12,12
12,12,12
12,12,12
12,12,12
12,12,12
11,12,12
14,12,12
12,12,12
12,12,12
12,12,12
13,12,12
12,12,12
13,12,12
12,12,12
12,12,12
12,12,12
11,12,12
12,12,12
13,12,12
11,12,12
12,12,12
12,12,12
14,12,12
14,12,12
12,12,12
12,12,12
13,12,12
13,12,12
13,12,12
12,12,12
12,12,12
13,12,12
13,12,12
13,12,12
13,12,12
12,12,12
12,12,12
